
S&P 500 INDEX,Last: 4549.9102,Change:  -0.5198
"Date: November 28, 2023 at 3:34 PM EST",Bid: 4549.3701,Ask: 4550.6001,Size: 1*1,Volume: 0
Expiration Date,Calls,Last Sale,Net,Bid,Ask,Volume,IV,Delta,Gamma,Open Interest,Strike,Puts,Last Sale,Net,Bid,Ask,Volume,IV,Delta,Gamma,Open Interest
Tue Nov 28 2023,SPXW231128C04540000,10.5,-9.85,10.2,10.7,11057,0.1559,0.9499,0.0164,597,4540.00,SPXW231128P04540000,0.15,-2.875,0.15,0.2,91540,0.1632,-0.0501,0.0164,2634
Tue Nov 28 2023,SPXW231128C04545000,5.7,-10.8,5.6,6,28015,0.1297,0.8396,0.0455,666,4545.00,SPXW231128P04545000,0.55,-3.6,0.5,0.55,101062,0.138,-0.1604,0.0455,1281
Tue Nov 28 2023,SPXW231128C04550000,2.05,-10.95,2,2.1,69855,0.1158,0.526,0.0832,2549,4550.00,SPXW231128P04550000,1.75,-3.95,1.75,1.8,91331,0.1164,-0.474,0.0832,3667
Tue Nov 28 2023,SPXW231128C04555000,0.45,-9.45,0.45,0.5,97957,0.1228,0.1773,0.0514,1652,4555.00,SPXW231128P04555000,5.26,-2.39,5,5.4,47608,0.126,-0.8227,0.0514,2331
Tue Nov 28 2023,SPXW231128C04560000,0.15,-7.2,0.1,0.15,101573,0.1445,0.0463,0.0169,2567,4560.00,SPXW231128P04560000,9.65,-0.4,9.6,10.1,28744,0.152,-0.9537,0.0169,1684
Tue Nov 28 2023,SPXW231128C04565000,0.08,-5.17,0.05,0.1,84488,0.185,0.0154,0.0057,1685,4565.00,SPXW231128P04565000,14.77,1.82,14.5,15,12852,0.1972,-0.9846,0.0057,481
Tue Nov 28 2023,SPXW231128C04570000,0.05,-3.55,0,0.05,90228,0.2036,0.01,0.0032,4044,4570.00,SPXW231128P04570000,19.59,3.34,19.5,20.2,7832,0.2682,-0.99,0.0032,276
Tue Nov 28 2023,SPXW231128C04575000,0.05,-2.3,0,0.05,68290,0.2483,0.0083,0.0022,4174,4575.00,SPXW231128P04575000,23.12,3.12,24.4,25.2,1697,0.3036,-0.9917,0.0022,207
Tue Nov 28 2023,SPXW231128C04580000,0.05,-1.45,0,0.05,36021,0.2921,0.0071,0.0016,2269,4580.00,SPXW231128P04580000,29.63,5.53,29.4,29.9,597,0.2634,-0.9929,0.0016,104
Tue Nov 28 2023,SPXW231128C04585000,0.05,-0.875,0,0.05,23816,0.3351,0.0063,0.0013,3030,4585.00,SPXW231128P04585000,34.18,5.53,34.4,34.9,484,0,-0.9937,0.0013,75
Tue Nov 28 2023,SPXW231128C04590000,0.05,-0.525,0,0.05,14491,0.3776,0.0056,0.001,4412,4590.00,SPXW231128P04590000,36.43,3.18,39.4,39.9,119,0,-0.9944,0.001,50
Tue Nov 28 2023,SPXW231128C04595000,0.05,-0.325,0,0.05,8110,0.4195,0.0051,0.0008,7581,4595.00,SPXW231128P04595000,41.73,3.73,44.4,44.9,62,0,-0.9949,0.0008,10
Tue Nov 28 2023,SPXW231128C04600000,0.05,-0.2,0,0.05,8652,0.461,0.0047,0.0007,4348,4600.00,SPXW231128P04600000,47,4.15,49.4,49.9,390,0,-0.9953,0.0007,557
Tue Nov 28 2023,SPXW231128C04605000,0.05,-0.125,0,0.05,9587,0.5021,0.0043,0.0006,2141,4605.00,SPXW231128P04605000,52.6,4.75,54.4,54.9,23,0,-0.9957,0.0006,11
Tue Nov 28 2023,SPXW231128C04610000,0.05,-0.1,0,0.05,8423,0.5428,0.004,0.0005,3455,4610.00,SPXW231128P04610000,58.3,5.55,59.4,59.9,15,0,-0.996,0.0005,17
Tue Nov 28 2023,SPXW231128C04615000,0.05,-0.075,0,0.05,7002,0.5832,0.0038,0.0005,4273,4615.00,SPXW231128P04615000,67.9,10.15,64.4,64.9,36,0,-0.9962,0.0005,30
Tue Nov 28 2023,SPXW231128C04620000,0.05,-0.025,0,0.05,5875,0.6233,0.0036,0.0004,954,4620.00,SPXW231128P04620000,70.3,7.55,69.4,69.9,22,0,-0.9964,0.0004,2
Tue Nov 28 2023,SPXW231128C04625000,0.05,-0.025,0,0.05,567,0.6631,0.0034,0.0004,1987,4625.00,SPXW231128P04625000,73.28,5.48,74.4,74.9,43,0,-0.9966,0.0004,36
Tue Nov 28 2023,SPXW231128C04630000,0.05,-0.025,0,0.05,176,0.7026,0.0032,0.0003,2056,4630.00,SPXW231128P04630000,78.1,5.35,79.4,79.9,5,0,-0.9968,0.0003,12
Tue Nov 28 2023,SPXW231128C04635000,0.05,-0.025,0,0.05,37,0.7419,0.003,0.0003,790,4635.00,SPXW231128P04635000,84.2,6.5,84.4,84.9,1,0,-0.997,0.0003,21
Tue Nov 28 2023,SPXW231128C04640000,0.05,0,0,0.05,112,0.781,0.0029,0.0003,718,4640.00,SPXW231128P04640000,0,0,89.4,89.9,0,0,-0.9971,0.0003,0
Tue Nov 28 2023,SPXW231128C04645000,0.05,-0.025,0,0.05,22,0.8198,0.0028,0.0002,4348,4645.00,SPXW231128P04645000,99,11.3,94.4,94.9,6,0,-0.9972,0.0002,1
Tue Nov 28 2023,SPXW231128C04650000,0.05,0.025,0,0.05,108,0.8584,0.0026,0.0002,1431,4650.00,SPXW231128P04650000,97.8,5.1,99.4,99.9,12,0,-0.9974,0.0002,2
Tue Nov 28 2023,SPXW231128C04655000,0.05,0.025,0,0.05,37,0.8969,0.0025,0.0002,738,4655.00,SPXW231128P04655000,0,0,104.4,104.9,0,0,-0.9975,0.0002,0
Tue Nov 28 2023,SPXW231128C04660000,0.05,0.025,0,0.05,55,0.9352,0.0024,0.0002,1704,4660.00,SPXW231128P04660000,102.07,0,109.4,109.9,0,0,-0.9976,0.0002,0
Tue Nov 28 2023,SPXW231128C04665000,0.05,0.025,0,0.05,22,0.9733,0.0023,0.0002,374,4665.00,SPXW231128P04665000,104.1,-3.6,114.4,114.9,2,0,-0.9977,0.0002,0
Tue Nov 28 2023,SPXW231128C04670000,0.05,0.025,0,0.05,99,1.0112,0.0022,0.0002,1550,4670.00,SPXW231128P04670000,0,0,119.4,119.9,0,0,-0.9978,0.0002,0
Tue Nov 28 2023,SPXW231128C04675000,0.05,0.025,0,0.05,24,1.049,0.0022,0.0002,480,4675.00,SPXW231128P04675000,145.94,0,124.4,124.9,0,0,-0.9978,0.0002,1
Tue Nov 28 2023,SPXW231128C04680000,0.05,0.025,0,0.05,1,1.0865,0.0021,0.0001,134,4680.00,SPXW231128P04680000,130.59,0,129.4,129.9,0,0,-0.9979,0.0001,0
Tue Nov 28 2023,SPXW231128C04685000,0.05,0.025,0,0.05,3,1.124,0.002,0.0001,94,4685.00,SPXW231128P04685000,125.97,0,134.4,134.9,0,0,-0.998,0.0001,11
Tue Nov 28 2023,SPXW231128C04690000,0.05,0,0,0.05,0,1.1613,0.002,0.0001,601,4690.00,SPXW231128P04690000,140.63,0,139.4,139.9,0,0,-0.998,0.0001,0
Tue Nov 28 2023,SPXW231128C04700000,0.05,0.025,0,0.05,11,1.2355,0.0019,0.0001,1347,4700.00,SPXW231128P04700000,148.34,5.69,149.4,149.9,16,0,-0.9981,0.0001,16
Tue Nov 28 2023,SPXW231128C04710000,0.05,0,0,0.05,0,1.3091,0.0018,0.0001,129,4710.00,SPXW231128P04710000,158.37,5.72,159.4,159.9,13,0,-0.9982,0.0001,13
Tue Nov 28 2023,SPXW231128C04720000,0.05,0,0,0.05,0,1.3822,0.0017,0.0001,7,4720.00,SPXW231128P04720000,0,0,169.4,169.9,0,0,-0.9983,0.0001,0
Tue Nov 28 2023,SPXW231128C04725000,0.05,0,0,0.05,0,1.4186,0.0016,0.0001,175,4725.00,SPXW231128P04725000,0,0,174.4,174.9,0,0,-0.9984,0.0001,0
Tue Nov 28 2023,SPXW231128C04730000,0.05,0,0,0.05,0,1.4549,0.0016,0.0001,38,4730.00,SPXW231128P04730000,0,0,179.4,179.9,0,0,-0.9984,0.0001,0
Tue Nov 28 2023,SPXW231128C04750000,0.05,0,0,0.05,0,1.599,0.0014,0.0001,107,4750.00,SPXW231128P04750000,0,0,199.4,199.9,0,0,-0.9986,0.0001,0
Tue Nov 28 2023,SPXW231128C04775000,0.05,0,0,0.05,0,1.7765,0.0013,0.0001,220,4775.00,SPXW231128P04775000,0,0,224.4,224.9,0,0,-0.9987,0.0001,0
Tue Nov 28 2023,SPXW231128C04800000,0.05,0,0,0.05,0,1.9515,0.0012,0,278,4800.00,SPXW231128P04800000,241.98,-0.67,249.4,249.9,2,0,-0.9988,0,2
Tue Nov 28 2023,SPXW231128C04825000,0.05,0,0,0.05,0,2.1251,0.0011,0,11,4825.00,SPXW231128P04825000,0,0,274.4,274.9,0,0,-0.9989,0,0
Tue Nov 28 2023,SPXW231128C04850000,0,0,0,0.05,0,2.2962,0.001,0,0,4850.00,SPXW231128P04850000,0,0,299.4,299.9,0,0,-0.999,0,0
Tue Nov 28 2023,SPXW231128C04875000,0.05,0,0,0.05,0,2.4654,0.001,0,5,4875.00,SPXW231128P04875000,0,0,324.4,324.9,0,0,-0.999,0,0
Tue Nov 28 2023,SPXW231128C04900000,0.05,0,0,0.05,0,2.6329,0.0009,0,73,4900.00,SPXW231128P04900000,0,0,349.4,349.9,0,0,-0.9991,0,0
Tue Nov 28 2023,SPXW231128C05000000,0.03,0,0,0.05,0,3.2867,0.0007,0,2012,5000.00,SPXW231128P05000000,447.58,4.98,449.4,449.9,10,0,-0.9993,0,10
Tue Nov 28 2023,SPXW231128C05100000,0,0,0,0.05,0,3.9178,0.0006,0,0,5100.00,SPXW231128P05100000,0,0,549.4,549.9,0,0,-0.9994,0,0
Tue Nov 28 2023,SPXW231128C05200000,0.05,0,0,0.05,0,4.5289,0.0005,0,2010,5200.00,SPXW231128P05200000,0,0,649.4,649.9,0,0,-0.9995,0,0
Tue Nov 28 2023,SPXW231128C05400000,0,0,0,0.05,0,5.6991,0.0004,0,0,5400.00,SPXW231128P05400000,0,0,849.4,849.9,0,0,-0.9996,0,0
Tue Nov 28 2023,SPXW231128C05600000,0,0,0,0.05,0,6.8093,0.0003,0,0,5600.00,SPXW231128P05600000,1067.85,0,1049.4,1049.9,0,0,-0.9997,0,1
Tue Nov 28 2023,SPXW231128C05800000,0.05,0.025,0,0.05,28,7.8671,0.0003,0,0,5800.00,SPXW231128P05800000,0,0,1249.4,1249.9,0,0,-0.9997,0,0
Wed Nov 29 2023,SPXW231129C01200000,3325.26,0,3349.1,3350.4,0,0,1,0,6,1200.00,SPXW231129P01200000,0.05,0,0,0.05,0,6.9062,0,0,0
Wed Nov 29 2023,SPXW231129C01400000,2762.21,0,3149.2,3150.4,0,6.0046,1,0,6,1400.00,SPXW231129P01400000,0.05,0,0,0.05,0,6.1234,0,0,6
Wed Nov 29 2023,SPXW231129C01600000,0,0,2949.3,2950.4,0,5.5803,1,0,0,1600.00,SPXW231129P01600000,0,0,0,0.05,0,5.4467,0,0,0
Wed Nov 29 2023,SPXW231129C01800000,0,0,2749.2,2750.4,0,0,1,0,0,1800.00,SPXW231129P01800000,0.12,0,0,0.05,0,4.8499,0,0,5
Wed Nov 29 2023,SPXW231129C02000000,0,0,2549.3,2550.5,0,4.3083,1,0,0,2000.00,SPXW231129P02000000,0.2,0,0,0.05,0,4.3167,0,0,6
Wed Nov 29 2023,SPXW231129C02200000,0,0,2349.4,2350.5,0,3.9709,0.9999,0,0,2200.00,SPXW231129P02200000,0.05,0,0,0.05,0,3.834,-0.0001,0,7
Wed Nov 29 2023,SPXW231129C02400000,0,0,2149.4,2150.5,0,3.2382,0.9999,0,0,2400.00,SPXW231129P02400000,0.05,0,0,0.05,0,3.3929,-0.0001,0,106
Wed Nov 29 2023,SPXW231129C02600000,1782.97,0,1949.4,1950.6,0,3.0236,0.9999,0,1,2600.00,SPXW231129P02600000,0.05,0,0,0.05,0,2.9858,-0.0001,0,135
Wed Nov 29 2023,SPXW231129C02800000,0,0,1749.4,1750.6,0,0,0.9998,0,0,2800.00,SPXW231129P02800000,0.05,0,0,0.05,0,2.608,-0.0002,0,169
Wed Nov 29 2023,SPXW231129C03000000,0,0,1549.5,1550.6,0,2.2056,0.9998,0,0,3000.00,SPXW231129P03000000,0.05,0,0,0.05,0,2.2544,-0.0002,0,488
Wed Nov 29 2023,SPXW231129C03100000,0,0,1449.4,1450.6,0,0,0.9997,0,0,3100.00,SPXW231129P03100000,0.05,0,0,0.05,0,2.0859,-0.0003,0,245
Wed Nov 29 2023,SPXW231129C03200000,0,0,1349.4,1350.7,0,0,0.9997,0,0,3200.00,SPXW231129P03200000,0.05,0,0,0.05,0,1.9223,-0.0003,0,112
Wed Nov 29 2023,SPXW231129C03300000,0,0,1249.5,1250.7,0,1.7422,0.9996,0,0,3300.00,SPXW231129P03300000,0.05,0,0,0.05,0,1.7632,-0.0004,0,500
Wed Nov 29 2023,SPXW231129C03350000,0,0,1199.5,1200.7,0,1.6152,0.9996,0,0,3350.00,SPXW231129P03350000,0.05,0,0,0.05,0,1.6852,-0.0004,0,503
Wed Nov 29 2023,SPXW231129C03400000,0,0,1149.5,1150.7,0,1.4581,0.9996,0,0,3400.00,SPXW231129P03400000,0.05,0,0,0.05,0,1.6083,-0.0004,0,117
Wed Nov 29 2023,SPXW231129C03450000,0,0,1099.5,1100.7,0,0,0.9996,0,0,3450.00,SPXW231129P03450000,0.05,0,0,0.05,0,1.5324,-0.0005,0,138
Wed Nov 29 2023,SPXW231129C03500000,0,0,1049.6,1050.7,0,1.5055,0.9995,0,0,3500.00,SPXW231129P03500000,0.05,0,0,0.05,0,1.4573,-0.0005,0,644
Wed Nov 29 2023,SPXW231129C03550000,608.24,0,999.6,1000.7,0,1.4066,0.9995,0,1,3550.00,SPXW231129P03550000,0.05,0,0,0.05,0,1.3832,-0.0005,0,744
Wed Nov 29 2023,SPXW231129C03600000,0,0,949.6,950.7,0,1.3059,0.9994,0,0,3600.00,SPXW231129P03600000,0.05,0,0,0.05,0,1.3098,-0.0006,0,6064
Wed Nov 29 2023,SPXW231129C03650000,0,0,899.6,900.7,0,1.2008,0.9994,0,0,3650.00,SPXW231129P03650000,0.05,0,0,0.05,0,1.2373,-0.0006,0,1985
Wed Nov 29 2023,SPXW231129C03700000,509.47,0,849.6,850.7,0,1.0833,0.9993,0,4,3700.00,SPXW231129P03700000,0.05,0,0,0.05,0,1.1656,-0.0007,0,2389
Wed Nov 29 2023,SPXW231129C03750000,0,0,799.5,800.7,0,0,0.9993,0,0,3750.00,SPXW231129P03750000,0.05,0,0,0.05,0,1.0947,-0.0007,0,2747
Wed Nov 29 2023,SPXW231129C03800000,417,0,749.5,750.7,0,0,0.9992,0,10,3800.00,SPXW231129P03800000,0.05,0,0,0.05,0,1.0244,-0.0008,0,1473
Wed Nov 29 2023,SPXW231129C03850000,389.6,0,699.5,700.8,0,0,0.9991,0,10,3850.00,SPXW231129P03850000,0.05,0,0,0.05,0,0.9548,-0.0009,0,6920
Wed Nov 29 2023,SPXW231129C03875000,0,0,674.6,675.8,0,0.9347,0.9991,0,0,3875.00,SPXW231129P03875000,0.05,0,0,0.05,0,0.9202,-0.0009,0,2099
Wed Nov 29 2023,SPXW231129C03900000,330.3,0,649.6,650.8,0,0.8908,0.999,0,52,3900.00,SPXW231129P03900000,0.05,0,0,0.05,0,0.8858,-0.001,0,2933
Wed Nov 29 2023,SPXW231129C03925000,374.74,0,624.6,625.8,0,0.8466,0.999,0,2,3925.00,SPXW231129P03925000,0.2,0,0,0.05,0,0.8515,-0.001,0,243
Wed Nov 29 2023,SPXW231129C03950000,296.2,0,599.6,600.8,0,0.8018,0.9989,0,30,3950.00,SPXW231129P03950000,0.05,0,0,0.05,0,0.8174,-0.0011,0,1902
Wed Nov 29 2023,SPXW231129C03960000,222.13,0,589.6,590.8,0,0.7836,0.9989,0,1,3960.00,SPXW231129P03960000,0.15,0,0,0.05,0,0.8038,-0.0011,0,519
Wed Nov 29 2023,SPXW231129C03970000,214.37,0,579.6,580.8,0,0.7653,0.9989,0,7,3970.00,SPXW231129P03970000,0.15,0,0,0.05,0,0.7902,-0.0011,0,10
Wed Nov 29 2023,SPXW231129C03975000,210.93,0,574.6,575.8,0,0.756,0.9989,0,1,3975.00,SPXW231129P03975000,0.05,0,0,0.05,0,0.7834,-0.0011,0,2072
Wed Nov 29 2023,SPXW231129C03980000,219.28,0,569.6,570.8,0,0.7467,0.9989,0,41,3980.00,SPXW231129P03980000,0.15,0,0,0.05,0,0.7766,-0.0011,0,323
Wed Nov 29 2023,SPXW231129C03990000,208.18,0,559.6,560.8,0,0.7279,0.9988,0,24,3990.00,SPXW231129P03990000,0.15,0,0,0.05,0,0.7631,-0.0012,0,229
Wed Nov 29 2023,SPXW231129C04000000,546.8,-10.4,549.6,550.8,1,0.7086,0.9988,0,21,4000.00,SPXW231129P04000000,0.03,-0.045,0,0.05,1,0.7495,-0.0012,0,2865
Wed Nov 29 2023,SPXW231129C04010000,414.62,0,539.6,540.8,0,0.6888,0.9988,0,3,4010.00,SPXW231129P04010000,0.15,0,0,0.05,0,0.736,-0.0012,0,644
Wed Nov 29 2023,SPXW231129C04020000,0,0,529.6,530.8,0,0.6683,0.9988,0,0,4020.00,SPXW231129P04020000,0.25,0,0,0.05,0,0.7225,-0.0012,0,61
Wed Nov 29 2023,SPXW231129C04025000,0,0,524.6,525.8,0,0.6577,0.9988,0,0,4025.00,SPXW231129P04025000,0.05,-0.025,0,0.05,10,0.7158,-0.0012,0,390
Wed Nov 29 2023,SPXW231129C04030000,531.85,0,519.6,520.8,0,0.6467,0.9988,0,5,4030.00,SPXW231129P04030000,0.3,0,0,0.05,0,0.709,-0.0012,0,86
Wed Nov 29 2023,SPXW231129C04040000,0,0,509.6,510.8,0,0.6236,0.9987,0,0,4040.00,SPXW231129P04040000,0.05,0,0,0.05,0,0.6956,-0.0013,0,428
Wed Nov 29 2023,SPXW231129C04050000,505.55,0,499.6,500.8,0,0.5976,0.9987,0,29,4050.00,SPXW231129P04050000,0.05,-0.025,0,0.05,215,0.6821,-0.0013,0,3760
Wed Nov 29 2023,SPXW231129C04060000,145.83,0,489.7,490.8,0,0.7086,0.9987,0,9,4060.00,SPXW231129P04060000,0.05,-0.025,0,0.05,425,0.6687,-0.0013,0,884
Wed Nov 29 2023,SPXW231129C04070000,486.88,-0.32,479.7,480.8,1,0.6927,0.9986,0,38,4070.00,SPXW231129P04070000,0.05,-0.025,0,0.05,302,0.6553,-0.0014,0,669
Wed Nov 29 2023,SPXW231129C04075000,483.16,0,474.7,475.8,0,0.6848,0.9986,0,83,4075.00,SPXW231129P04075000,0.05,-0.025,0,0.05,1276,0.6486,-0.0014,0,2133
Wed Nov 29 2023,SPXW231129C04080000,149.6,0,469.7,470.8,0,0.6769,0.9986,0,81,4080.00,SPXW231129P04080000,0.05,-0.025,0,0.05,212,0.6419,-0.0014,0,631
Wed Nov 29 2023,SPXW231129C04085000,0,0,464.7,465.8,0,0.669,0.9986,0,0,4085.00,SPXW231129P04085000,0.05,-0.025,0,0.05,1283,0.6352,-0.0014,0,107
Wed Nov 29 2023,SPXW231129C04090000,291.47,0,459.7,460.8,0,0.6611,0.9986,0,32,4090.00,SPXW231129P04090000,0.05,-0.025,0,0.05,1176,0.6285,-0.0014,0,216
Wed Nov 29 2023,SPXW231129C04095000,0,0,454.7,455.8,0,0.6532,0.9986,0,0,4095.00,SPXW231129P04095000,0.05,-0.025,0,0.05,175,0.6218,-0.0015,0,16
Wed Nov 29 2023,SPXW231129C04100000,296.13,0,449.7,450.8,0,0.6453,0.9985,0,24,4100.00,SPXW231129P04100000,0.05,-0.025,0,0.05,1017,0.6152,-0.0015,0,7158
Wed Nov 29 2023,SPXW231129C04105000,0,0,444.7,445.8,0,0.6374,0.9985,0,0,4105.00,SPXW231129P04105000,0.05,-0.025,0,0.05,10,0.6085,-0.0015,0,280
Wed Nov 29 2023,SPXW231129C04110000,116.5,0,439.7,440.8,0,0.6296,0.9985,0,6,4110.00,SPXW231129P04110000,0.05,-0.025,0,0.05,10,0.6018,-0.0015,0,336
Wed Nov 29 2023,SPXW231129C04115000,0,0,434.7,435.8,0,0.6217,0.9985,0,0,4115.00,SPXW231129P04115000,0.05,-0.025,0,0.05,40,0.5951,-0.0015,0,210
Wed Nov 29 2023,SPXW231129C04120000,120.94,0,429.7,430.8,0,0.6139,0.9985,0,23,4120.00,SPXW231129P04120000,0.05,-0.025,0,0.05,52,0.5885,-0.0016,0,149
Wed Nov 29 2023,SPXW231129C04125000,212.27,0,424.7,425.8,0,0.606,0.9984,0,80,4125.00,SPXW231129P04125000,0.05,-0.025,0,0.05,1000,0.5818,-0.0016,0,578
Wed Nov 29 2023,SPXW231129C04130000,132.7,0,419.7,420.8,0,0.5982,0.9984,0,20,4130.00,SPXW231129P04130000,0.05,-0.05,0,0.05,72,0.5752,-0.0016,0,53
Wed Nov 29 2023,SPXW231129C04135000,0,0,414.7,415.8,0,0.5904,0.9984,0,0,4135.00,SPXW231129P04135000,0.15,0,0,0.05,0,0.5685,-0.0016,0,285
Wed Nov 29 2023,SPXW231129C04140000,201.25,0,409.7,410.8,0,0.5826,0.9984,0,2,4140.00,SPXW231129P04140000,0.25,0,0,0.05,0,0.5618,-0.0016,0,113
Wed Nov 29 2023,SPXW231129C04145000,0,0,404.7,405.8,0,0.5748,0.9984,0,0,4145.00,SPXW231129P04145000,0.2,0,0,0.05,0,0.5552,-0.0016,0,123
Wed Nov 29 2023,SPXW231129C04150000,239.57,0,399.7,400.8,0,0.5669,0.9983,0,144,4150.00,SPXW231129P04150000,0.05,-0.05,0,0.05,1010,0.5485,-0.0017,0,890
Wed Nov 29 2023,SPXW231129C04155000,0,0,394.7,395.8,0,0.5592,0.9983,0,0,4155.00,SPXW231129P04155000,0.05,-0.05,0,0.05,35,0.5419,-0.0017,0,7
Wed Nov 29 2023,SPXW231129C04160000,112.22,0,389.7,390.8,0,0.5514,0.9983,0,38,4160.00,SPXW231129P04160000,0.05,-0.05,0,0.05,55,0.5352,-0.0017,0,19
Wed Nov 29 2023,SPXW231129C04165000,0,0,384.7,385.8,0,0.5436,0.9983,0,0,4165.00,SPXW231129P04165000,0.05,-0.075,0,0.1,20,0.5593,-0.0018,0,28
Wed Nov 29 2023,SPXW231129C04170000,340.71,0,379.7,380.8,0,0.5358,0.9982,0,26,4170.00,SPXW231129P04170000,0.05,-0.075,0,0.1,31,0.5524,-0.0018,0,79
Wed Nov 29 2023,SPXW231129C04175000,216.03,0,374.7,375.8,0,0.528,0.9982,0,84,4175.00,SPXW231129P04175000,0.05,-0.075,0,0.1,35,0.5454,-0.0018,0,718
Wed Nov 29 2023,SPXW231129C04180000,211.48,0,369.7,370.8,0,0.5203,0.9982,0,54,4180.00,SPXW231129P04180000,0.05,-0.075,0,0.1,12,0.5384,-0.0018,0,187
Wed Nov 29 2023,SPXW231129C04185000,206.57,0,364.7,365.8,0,0.5125,0.9982,0,1,4185.00,SPXW231129P04185000,0.05,-0.075,0,0.1,10,0.5315,-0.0018,0,63
Wed Nov 29 2023,SPXW231129C04190000,368.05,0.8,359.7,360.8,1,0.5048,0.9981,0,225,4190.00,SPXW231129P04190000,0.05,-0.075,0,0.1,10,0.5245,-0.0019,0,171
Wed Nov 29 2023,SPXW231129C04195000,346.86,0,354.7,355.8,0,0.497,0.9981,0,27,4195.00,SPXW231129P04195000,0.05,-0.075,0,0.1,11,0.5172,-0.0019,0,40
Wed Nov 29 2023,SPXW231129C04200000,353.15,-4.15,349.7,350.8,2,0.4893,0.9981,0,74,4200.00,SPXW231129P04200000,0.25,0,0,0.1,0,0.5102,-0.0019,0,1215
Wed Nov 29 2023,SPXW231129C04205000,188.67,0,344.7,345.8,0,0.4816,0.998,0,6,4205.00,SPXW231129P04205000,0.1,0,0,0.1,0,0.5032,-0.002,0,258
Wed Nov 29 2023,SPXW231129C04210000,329.4,0,339.7,340.8,0,0.4738,0.998,0,118,4210.00,SPXW231129P04210000,0.25,0,0,0.1,0,0.4963,-0.002,0,212
Wed Nov 29 2023,SPXW231129C04215000,180.43,0,334.7,335.8,0,0.4661,0.998,0,31,4215.00,SPXW231129P04215000,0.05,-0.075,0.05,0.1,1,0.5078,-0.002,0,128
Wed Nov 29 2023,SPXW231129C04220000,296.16,0,329.7,330.8,0,0.4584,0.998,0,51,4220.00,SPXW231129P04220000,0.13,0,0,0.1,0,0.4824,-0.002,0,2044
Wed Nov 29 2023,SPXW231129C04225000,156,0,324.6,325.8,0,0,0.9979,0,48,4225.00,SPXW231129P04225000,0.1,0,0,0.1,0,0.4754,-0.0021,0.0001,732
Wed Nov 29 2023,SPXW231129C04230000,167.19,0,319.6,320.8,0,0,0.9979,0.0001,56,4230.00,SPXW231129P04230000,0.07,-0.055,0,0.1,1,0.4685,-0.0021,0.0001,48
Wed Nov 29 2023,SPXW231129C04235000,287.62,0,314.6,315.8,0,0,0.9979,0.0001,1,4235.00,SPXW231129P04235000,0.07,-0.055,0,0.1,1,0.4615,-0.0022,0.0001,111
Wed Nov 29 2023,SPXW231129C04240000,312.78,-4.47,309.6,310.8,3,0,0.9978,0.0001,46,4240.00,SPXW231129P04240000,0.1,0,0,0.1,0,0.4546,-0.0022,0.0001,77
Wed Nov 29 2023,SPXW231129C04245000,301.84,-10.41,304.6,305.8,16,0,0.9978,0.0001,6,4245.00,SPXW231129P04245000,0.27,0,0,0.1,0,0.4476,-0.0022,0.0001,47
Wed Nov 29 2023,SPXW231129C04250000,296.58,-10.67,299.6,300.8,19,0,0.9978,0.0001,109,4250.00,SPXW231129P04250000,0.1,0,0.05,0.1,0,0.4572,-0.0023,0.0001,684
Wed Nov 29 2023,SPXW231129C04255000,295.08,-7.17,294.6,295.8,18,0,0.9977,0.0001,2,4255.00,SPXW231129P04255000,0.35,0,0,0.1,0,0.4337,-0.0023,0.0001,86
Wed Nov 29 2023,SPXW231129C04260000,291.32,-5.98,289.6,290.8,10,0,0.9977,0.0001,33,4260.00,SPXW231129P04260000,0.3,0,0,0.1,0,0.4268,-0.0023,0.0001,114
Wed Nov 29 2023,SPXW231129C04265000,285.79,-6.51,284.6,285.8,11,0,0.9976,0.0001,1,4265.00,SPXW231129P04265000,0.3,0,0,0.1,0,0.4198,-0.0024,0.0001,120
Wed Nov 29 2023,SPXW231129C04270000,280.77,-6.53,279.6,280.9,25,0.3812,0.9976,0.0001,101,4270.00,SPXW231129P04270000,0.15,0,0,0.1,0,0.4128,-0.0024,0.0001,63
Wed Nov 29 2023,SPXW231129C04275000,277.54,-4.76,274.6,275.9,11,0.3735,0.9975,0.0001,2168,4275.00,SPXW231129P04275000,0.1,-0.025,0,0.1,72,0.4059,-0.0025,0.0001,1162
Wed Nov 29 2023,SPXW231129C04280000,272.29,-5.01,269.6,270.9,25,0.3658,0.9975,0.0001,18,4280.00,SPXW231129P04280000,0.1,-0.025,0.05,0.1,211,0.4142,-0.0025,0.0001,98
Wed Nov 29 2023,SPXW231129C04285000,270.1,0,264.7,265.9,0,0.4029,0.9974,0.0001,11,4285.00,SPXW231129P04285000,0.05,-0.075,0.05,0.1,896,0.4073,-0.0026,0.0001,91
Wed Nov 29 2023,SPXW231129C04290000,261.63,-5.67,259.7,260.9,4,0.3954,0.9974,0.0001,16,4290.00,SPXW231129P04290000,0.05,-0.075,0.05,0.1,1,0.4001,-0.0026,0.0001,258
Wed Nov 29 2023,SPXW231129C04295000,263.32,1.02,254.7,255.9,2,0.3878,0.9974,0.0001,7,4295.00,SPXW231129P04295000,0.1,-0.025,0.05,0.1,307,0.3929,-0.0027,0.0001,137
